2023-04,2호선,0245,신답,10,0,1142,200,1933,628,6412,977,11211,1825,4963,1078,2662,1132,2180,1261,2312,1483,2242,1683,1984,2021,1918,2645,2086,3763,2128,4640,2234,9494,1165,6977,696,3538,609,3923,585,3140,201,2033,39,497,0,2,0,0,0,0,2023-05-03 10:27:58
2023-04,2호선,0246,신설동,58,4,1385,294,1519,2226,4630,5398,8842,13969,5564,8927,5075,8555,6066,7620,7470,7353,8015,8245,8433,6440,9425,6149,9898,5459,12509,6067,13094,7301,5248,5598,3464,4313,2849,3566,2026,3635,781,2351,94,735,0,144,0,0,0,0,2023-05-03 10:27:58
2023-04,2호선,0247,도림천,0,0,369,378,1123,987,3323,3812,3611,5339,2210,2047,1883,1847,1802,1261,2164,2042,1713,1755,2064,1994,2588,2095,3135,2204,2948,2337,3641,3115,1629,2629,1082,1782,807,1531,562,1348,185,927,44,253,0,10,0,0,0,0,2023-05-03 10:27:58
2023-04,2호선,0248,양천구청,11,0,4847,1003,12184,2402,34555,5038,31354,10143,19307,5338,12719,5116,11256,5492,11643,7297,9939,8229,7916,9264,7449,11581,9532,14517,9297,20216,8768,30171,4443,25370,3170,14644,2658,14051,2475,11595,770,8739,171,2786,0,25,0,1,0,0,2023-05-03 10:27:58
2023-04,2호선,0249,신정네거리,65,2,8545,778,19300,3066,51057,5195,46432,11657,26736,8305,18048,7840,16175,9389,16754,10433,14847,12176,12721,12853,11543,18084,13450,22658,12544,31281,11564,48564,7636,36238,5409,20945,4751,19548,3602,17546,1606,11700,295,3279,1,161,0,1,0,0,2023-05-03 10:27:58
2023-04,2호선,0250,용두(동대문구청),42,0,1188,78,1904,958,5166,2672,9157,5750,4843,3407,3999,3441,3870,3271,3997,3309,4209,4239,4229,4097,4599,4483,4915,4419,4959,4705,5528,7940,2603,5349,1756,3187,1552,3313,919,2439,350,1538,48,518,1,6,0,0,0,0,2023-05-03 10:27:58
2023-04,3호선,0309,지축,3,0,2799,569,9995,5430,28378,5640,27445,8815,15175,5955,10569,4602,9053,5400,9016,6376,8953,7335,7888,7507,9517,8893,10751,12103,10715,15777,8060,25334,5821,20933,4503,13030,3769,11528,3176,10303,1396,5944,228,1017,0,0,0,0,0,0,2023-05-03 10:27:58
2023-04,3호선,0310,구파발,100,2,11221,1269,34279,9616,86640,24657,81151,31952,48136,27118,33761,28373,31121,24529,31937,25886,30140,28310,30028,29671,33908,30860,38620,37142,39304,46067,31026,74186,20224,62060,15983,36229,13853,32977,11002,29370,3327,20224,519,8288,3,227,0,0,0,0,2023-05-03 10:27:58
2023-04,3호선,0311,연신내,239,10,25848,1716,50055,11476,123670,25127,141895,36827,86748,35105,58518,34608,56320,34897,61034,40068,54468,41940,49879,45309,50955,54652,59694,65958,51078,84135,47129,130558,33681,110173,27252,67001,24172,60802,20489,53382,9548,35129,1417,11286,0,6,1,0,0,0,2023-05-03 10:27:58
2023-04,3호선,0312,불광,60,0,9285,1082,20815,4932,52894,11557,62949,32031,37864,30252,27515,25432,25174,24030,26226,26137,26970,29028,26222,28340,28133,31452,29755,35155,29556,41555,30608,61570,17190,48694,14008,28850,11590,26515,8087,23255,3473,13975,475,4364,0,0,0,0,0,0,2023-05-03 10:27:58
2023-04,3호선,0313,녹번,85,3,9789,640,25825,3522,73427,7678,79078,17694,47757,11503,29423,10062,24122,10781,24158,13192,21712,14342,18160,15950,16792,20718,17673,28067,18155,37581,20140,61758,10304,52533,7958,32254,6452,28109,4681,25782,1586,15063,244,4201,1,2,0,0,0,0,2023-05-03 10:27:58
2023-04,3호선,0314,홍제,104,5,10077,1375,25014,6407,67593,11588,72042,26621,46739,22934,33095,20815,30614,19545,32694,21523,29477,23538,27157,25099,27710,30148,30006,35819,29735,44093,27897,63508,16121,53368,12994,31878,10440,29289,7705,26283,3021,16461,407,4033,0,0,0,0,0,0,2023-05-03 10:27:58
2023-04,3호선,0315,무악재,25,2,1984,119,6086,1408,17509,3047,20138,6122,12339,4208,8466,3949,7068,3765,6864,4246,6045,5037,5542,5515,5308,7008,5493,8937,6144,11084,7243,16292,3439,13777,2462,9058,2039,8027,1356,7085,588,4945,74,1230,1,1,0,0,0,0,2023-05-03 10:27:58
2023-04,3호선,0316,독립문,177,2,5021,831,5943,5232,15430,15243,18943,20615,15246,19362,13097,18111,13361,12807,14968,12216,13366,13250,14446,12476,16878,12441,17226,13593,16850,14179,16445,16497,8082,13464,6205,8855,5018,7926,3632,7482,1209,4547,136,2150,0,649,0,0,0,0,2023-05-03 10:27:58
2023-04,3호선,0317,경복궁(정부서울청사),37,1,2660,1681,6251,13993,14197,43398,20549,132108,20686,101018,19975,72384,26712,65274,35668,57287,43892,54838,54104,45677,67867,40034,79571,34617,94254,36197,116166,39507,51694,24739,44645,13049,43930,11267,27331,10483,9926,5824,983,1602,0,38,0,0,0,0,2023-05-03 10:27:58
2023-04,3호선,0318,안국,16,0,1583,1665,2932,21236,6417,88560,10353,118142,12808,85248,15694,71697,22568,76472,34137,63365,41649,60962,52339,56443,69914,46535,91545,39917,122168,36094,126909,31373,61911,14856,50670,8045,42206,6662,23670,5967,7051,3305,654,999,0,0,0,0,0,0,2023-05-03 10:27:58
2023-04,3호선,0319,종로3가,11,0,799,840,1245,5653,1873,15566,3224,45013,4613,43625,7124,34629,9641,27607,11960,25271,13492,23406,16418,22244,20230,20060,23407,19219,34526,19316,54316,19715,29546,11596,18998,6447,20750,5099,16567,3827,7869,2447,670,817,0,17,0,0,0,0,2023-05-03 10:27:58
