서울특별시 송파구 송파2동(1171059000),18722 ,18722 ,1326 ,1758 ,2426 ,2700 ,2940 ,2970 ,2796 ,1301 ,418 ,86 ,1 ,9011 ,9011 ,703 ,845 ,1132 ,1289 ,1437 ,1433 ,1297 ,680 ,177 ,17 ,1 ,9711 ,9711 ,623 ,913 ,1294 ,1411 ,1503 ,1537 ,1499 ,621 ,241 ,69 ,0
서울특별시 송파구 석촌동(1171060000),31019 ,31019 ,1300 ,1682 ,5163 ,6748 ,4697 ,4422 ,4061 ,2085 ,762 ,97 ,2 ,14704 ,14704 ,646 ,859 ,2280 ,3279 ,2296 ,2145 ,1876 ,956 ,341 ,26 ,0 ,16315 ,16315 ,654 ,823 ,2883 ,3469 ,2401 ,2277 ,2185 ,1129 ,421 ,71 ,2
서울특별시 송파구 삼전동(1171061000),29296 ,29296 ,1146 ,1827 ,4834 ,6278 ,4704 ,4214 ,3697 ,1821 ,676 ,95 ,4 ,13615 ,13615 ,582 ,939 ,2127 ,2976 ,2272 ,1976 ,1628 ,848 ,252 ,15 ,0 ,15681 ,15681 ,564 ,888 ,2707 ,3302 ,2432 ,2238 ,2069 ,973 ,424 ,80 ,4
서울특별시 송파구 가락본동(1171062000),25448 ,25448 ,1407 ,1660 ,3634 ,4469 ,3577 ,4312 ,3935 ,1682 ,669 ,101 ,2 ,12601 ,12601 ,720 ,840 ,1825 ,2258 ,1810 ,2052 ,1947 ,826 ,288 ,35 ,0 ,12847 ,12847 ,687 ,820 ,1809 ,2211 ,1767 ,2260 ,1988 ,856 ,381 ,66 ,2
서울특별시 송파구 가락1동(1171063100),27558 ,27558 ,3061 ,2604 ,2716 ,4828 ,4812 ,3692 ,3656 ,1714 ,407 ,66 ,2 ,13369 ,13369 ,1620 ,1300 ,1347 ,2224 ,2380 ,1705 ,1725 ,878 ,175 ,15 ,0 ,14189 ,14189 ,1441 ,1304 ,1369 ,2604 ,2432 ,1987 ,1931 ,836 ,232 ,51 ,2
서울특별시 송파구 가락2동(1171063200),31412 ,31412 ,2099 ,3296 ,4132 ,4591 ,5146 ,5092 ,4377 ,1832 ,719 ,123 ,5 ,15329 ,15329 ,1092 ,1754 ,2008 ,2219 ,2506 ,2460 ,2032 ,925 ,301 ,31 ,1 ,16083 ,16083 ,1007 ,1542 ,2124 ,2372 ,2640 ,2632 ,2345 ,907 ,418 ,92 ,4
서울특별시 송파구 문정1동(1171064100),19621 ,19621 ,1111 ,1409 ,2866 ,3307 ,2765 ,3134 ,3170 ,1330 ,451 ,74 ,4 ,9661 ,9661 ,575 ,731 ,1409 ,1688 ,1396 ,1450 ,1519 ,684 ,190 ,19 ,0 ,9960 ,9960 ,536 ,678 ,1457 ,1619 ,1369 ,1684 ,1651 ,646 ,261 ,55 ,4
서울특별시 송파구 문정2동(1171064200),28670 ,28670 ,1453 ,1458 ,4723 ,7243 ,4442 ,3462 ,3205 ,1817 ,726 ,137 ,4 ,13138 ,13138 ,722 ,711 ,1842 ,3234 ,2135 ,1671 ,1489 ,942 ,339 ,51 ,2 ,15532 ,15532 ,731 ,747 ,2881 ,4009 ,2307 ,1791 ,1716 ,875 ,387 ,86 ,2
서울특별시 송파구 장지동(1171064600),28875 ,28875 ,2079 ,2429 ,3657 ,4477 ,4451 ,4667 ,4237 ,1974 ,745 ,153 ,6 ,13915 ,13915 ,1037 ,1271 ,1866 ,2215 ,2203 ,2145 ,1962 ,919 ,271 ,26 ,0 ,14960 ,14960 ,1042 ,1158 ,1791 ,2262 ,2248 ,2522 ,2275 ,1055 ,474 ,127 ,6
서울특별시 송파구 위례동(1171064700),44649 ,44649 ,6638 ,6064 ,4226 ,6904 ,9215 ,5793 ,3666 ,1475 ,548 ,115 ,5 ,21753 ,21753 ,3434 ,3082 ,2068 ,3139 ,4554 ,2884 ,1705 ,681 ,192 ,14 ,0 ,22896 ,22896 ,3204 ,2982 ,2158 ,3765 ,4661 ,2909 ,1961 ,794 ,356 ,101 ,5
서울특별시 송파구 잠실본동(1171065000),27820 ,27820 ,1022 ,1557 ,4959 ,6112 ,4256 ,3975 ,3561 ,1693 ,607 ,74 ,4 ,13261 ,13261 ,529 ,790 ,2170 ,3033 ,2099 ,1922 ,1657 ,788 ,251 ,21 ,1 ,14559 ,14559 ,493 ,767 ,2789 ,3079 ,2157 ,2053 ,1904 ,905 ,356 ,53 ,3
서울특별시 송파구 잠실2동(1171067000),34988 ,34988 ,3403 ,5839 ,3313 ,3299 ,8078 ,5518 ,2985 ,1848 ,630 ,73 ,2 ,16708 ,16708 ,1771 ,2916 ,1545 ,1323 ,3689 ,2947 ,1376 ,847 ,275 ,19 ,0 ,18280 ,18280 ,1632 ,2923 ,1768 ,1976 ,4389 ,2571 ,1609 ,1001 ,355 ,54 ,2
서울특별시 송파구 잠실3동(1171068000),34002 ,34002 ,2676 ,4071 ,3551 ,3647 ,6047 ,5417 ,4725 ,2887 ,842 ,136 ,3 ,16124 ,16124 ,1365 ,2038 ,1722 ,1553 ,2765 ,2686 ,2146 ,1412 ,400 ,37 ,0 ,17878 ,17878 ,1311 ,2033 ,1829 ,2094 ,3282 ,2731 ,2579 ,1475 ,442 ,99 ,3
서울특별시 송파구 잠실4동(1171069000),21218 ,21218 ,2331 ,2641 ,1859 ,2487 ,4435 ,3101 ,2507 ,1324 ,459 ,73 ,1 ,10215 ,10215 ,1188 ,1403 ,918 ,1024 ,2116 ,1538 ,1162 ,651 ,203 ,12 ,0 ,11003 ,11003 ,1143 ,1238 ,941 ,1463 ,2319 ,1563 ,1345 ,673 ,256 ,61 ,1
서울특별시 송파구 잠실6동(1171071000),16511 ,16511 ,1271 ,1702 ,1789 ,1999 ,2783 ,2594 ,2503 ,1252 ,514 ,102 ,2 ,7827 ,7827 ,649 ,872 ,861 ,891 ,1275 ,1201 ,1193 ,614 ,231 ,39 ,1 ,8684 ,8684 ,622 ,830 ,928 ,1108 ,1508 ,1393 ,1310 ,638 ,283 ,63 ,1
서울특별시 송파구 잠실7동(1171072000),9405 ,9405 ,520 ,923 ,1146 ,921 ,1261 ,1619 ,1483 ,999 ,442 ,88 ,3 ,4376 ,4376 ,268 ,382 ,573 ,396 ,562 ,751 ,702 ,497 ,221 ,23 ,1 ,5029 ,5029 ,252 ,541 ,573 ,525 ,699 ,868 ,781 ,502 ,221 ,65 ,2
서울특별시 강동구 (1174000000),459567 ,459567 ,31935 ,39012 ,57217 ,68911 ,74774 ,70427 ,68302 ,34291 ,12741 ,1880 ,77 ,224899 ,224899 ,16546 ,20597 ,27743 ,34131 ,37267 ,34584 ,31990 ,16399 ,5213 ,413 ,16 ,234668 ,234668 ,15389 ,18415 ,29474 ,34780 ,37507 ,35843 ,36312 ,17892 ,7528 ,1467 ,61
서울특별시 강동구 강일동(1174051500),32855 ,32855 ,2882 ,3629 ,3397 ,4203 ,5454 ,4748 ,4900 ,2461 ,994 ,180 ,7 ,15746 ,15746 ,1519 ,1869 ,1725 ,1983 ,2667 ,2263 ,2124 ,1172 ,380 ,44 ,0 ,17109 ,17109 ,1363 ,1760 ,1672 ,2220 ,2787 ,2485 ,2776 ,1289 ,614 ,136 ,7
서울특별시 강동구 상일제1동(1174052500),39290 ,39290 ,4720 ,4614 ,3520 ,5347 ,7908 ,5395 ,5062 ,2050 ,576 ,93 ,5 ,19310 ,19310 ,2408 ,2367 ,1763 ,2431 ,3937 ,2656 ,2412 ,1073 ,243 ,19 ,1 ,19980 ,19980 ,2312 ,2247 ,1757 ,2916 ,3971 ,2739 ,2650 ,977 ,333 ,74 ,4
서울특별시 강동구 상일제2동(1174052600),11942 ,11942 ,1044 ,1407 ,1634 ,1661 ,1814 ,1753 ,1358 ,829 ,366 ,73 ,3 ,5569 ,5569 ,516 ,723 ,742 ,774 ,870 ,842 ,579 ,372 ,132 ,17 ,2 ,6373 ,6373 ,528 ,684 ,892 ,887 ,944 ,911 ,779 ,457 ,234 ,56 ,1
서울특별시 강동구 명일제1동(1174053000),25472 ,25472 ,2106 ,2368 ,2785 ,3813 ,4151 ,3928 ,3782 ,1821 ,605 ,109 ,4 ,12414 ,12414 ,1064 ,1280 ,1426 ,1885 ,1976 ,1901 ,1737 ,887 ,243 ,14 ,1 ,13058 ,13058 ,1042 ,1088 ,1359 ,1928 ,2175 ,2027 ,2045 ,934 ,362 ,95 ,3
서울특별시 강동구 명일제2동(1174054000),17211 ,17211 ,984 ,2375 ,2178 ,1876 ,2983 ,2648 ,2548 ,1192 ,339 ,84 ,4 ,8377 ,8377 ,496 ,1301 ,1044 ,899 ,1318 ,1322 ,1185 ,655 ,138 ,18 ,1 ,8834 ,8834 ,488 ,1074 ,1134 ,977 ,1665 ,1326 ,1363 ,537 ,201 ,66 ,3
서울특별시 강동구 고덕제1동(1174055000),23856 ,23856 ,2305 ,3748 ,2027 ,2497 ,5248 ,3380 ,2859 ,1231 ,453 ,105 ,3 ,12138 ,12138 ,1243 ,2121 ,1107 ,1146 ,2550 ,1780 ,1375 ,613 ,178 ,25 ,0 ,11718 ,11718 ,1062 ,1627 ,920 ,1351 ,2698 ,1600 ,1484 ,618 ,275 ,80 ,3
서울특별시 강동구 고덕제2동(1174056000),22739 ,22739 ,2462 ,2272 ,2123 ,3502 ,4314 ,3243 ,2985 ,1337 ,440 ,59 ,2 ,11460 ,11460 ,1285 ,1212 ,1096 ,1660 ,2235 ,1621 ,1457 ,690 ,188 ,15 ,1 ,11279 ,11279 ,1177 ,1060 ,1027 ,1842 ,2079 ,1622 ,1528 ,647 ,252 ,44 ,1
서울특별시 강동구 암사제1동(1174057000),34020 ,34020 ,1818 ,2400 ,4468 ,4899 ,5204 ,5835 ,5296 ,2808 ,1142 ,147 ,3 ,16820 ,16820 ,913 ,1205 ,2314 ,2556 ,2684 ,2852 ,2548 ,1248 ,471 ,28 ,1 ,17200 ,17200 ,905 ,1195 ,2154 ,2343 ,2520 ,2983 ,2748 ,1560 ,671 ,119 ,2
서울특별시 강동구 암사제2동(1174058000),14957 ,14957 ,1191 ,1014 ,1766 ,2687 ,2347 ,2248 ,2031 ,1176 ,441 ,55 ,1 ,7234 ,7234 ,618 ,523 ,838 ,1314 ,1189 ,1073 ,940 ,544 ,188 ,7 ,0 ,7723 ,7723 ,573 ,491 ,928 ,1373 ,1158 ,1175 ,1091 ,632 ,253 ,48 ,1
서울특별시 강동구 암사제3동(1174059000),17441 ,17441 ,1596 ,1939 ,1820 ,2122 ,3194 ,2635 ,2399 ,1233 ,435 ,63 ,5 ,8525 ,8525 ,822 ,1017 ,917 ,985 ,1557 ,1284 ,1111 ,621 ,197 ,11 ,3 ,8916 ,8916 ,774 ,922 ,903 ,1137 ,1637 ,1351 ,1288 ,612 ,238 ,52 ,2
서울특별시 강동구 천호제1동(1174060000),26310 ,26310 ,1221 ,1571 ,3399 ,3906 ,3790 ,4378 ,4599 ,2396 ,927 ,118 ,5 ,12939 ,12939 ,606 ,803 ,1697 ,2088 ,1949 ,2139 ,2182 ,1076 ,378 ,21 ,0 ,13371 ,13371 ,615 ,768 ,1702 ,1818 ,1841 ,2239 ,2417 ,1320 ,549 ,97 ,5
서울특별시 강동구 천호제2동(1174061000),33206 ,33206 ,1526 ,1684 ,4739 ,6182 ,4815 ,5087 ,5194 ,2756 ,1097 ,122 ,4 ,16244 ,16244 ,792 ,861 ,2185 ,3127 ,2487 ,2519 ,2521 ,1275 ,447 ,30 ,0 ,16962 ,16962 ,734 ,823 ,2554 ,3055 ,2328 ,2568 ,2673 ,1481 ,650 ,92 ,4
서울특별시 강동구 천호제3동(1174062000),26248 ,26248 ,1176 ,1127 ,4359 ,4969 ,3596 ,3870 ,4104 ,2075 ,853 ,110 ,9 ,12691 ,12691 ,620 ,582 ,1850 ,2418 ,1850 ,1984 ,2026 ,988 ,349 ,23 ,1 ,13557 ,13557 ,556 ,545 ,2509 ,2551 ,1746 ,1886 ,2078 ,1087 ,504 ,87 ,8
서울특별시 강동구 성내제1동(1174064000),19611 ,19611 ,1381 ,1625 ,2521 ,3024 ,3276 ,2971 ,2726 ,1480 ,531 ,75 ,1 ,9408 ,9408 ,730 ,814 ,1225 ,1443 ,1603 ,1407 ,1252 ,682 ,230 ,22 ,0 ,10203 ,10203 ,651 ,811 ,1296 ,1581 ,1673 ,1564 ,1474 ,798 ,301 ,53 ,1
서울특별시 강동구 성내제2동(1174065000),22816 ,22816 ,893 ,1051 ,3514 ,4107 ,3134 ,3484 ,3717 ,2005 ,822 ,86 ,3 ,11238 ,11238 ,478 ,540 ,1546 ,2155 ,1642 ,1769 ,1779 ,954 ,349 ,26 ,0 ,11578 ,11578 ,415 ,511 ,1968 ,1952 ,1492 ,1715 ,1938 ,1051 ,473 ,60 ,3
서울특별시 강동구 성내제3동(1174066000),22624 ,22624 ,1026 ,1575 ,3342 ,3349 ,3435 ,3813 ,3462 ,1838 ,695 ,83 ,6 ,11074 ,11074 ,548 ,918 ,1714 ,1731 ,1659 ,1832 ,1515 ,860 ,279 ,16 ,2 ,11550 ,11550 ,478 ,657 ,1628 ,1618 ,1776 ,1981 ,1947 ,978 ,416 ,67 ,4
서울특별시 강동구 길동(1174068500),44809 ,44809 ,2102 ,2685 ,6474 ,7212 ,6559 ,7086 ,7404 ,3743 ,1332 ,203 ,9 ,21837 ,21837 ,1116 ,1417 ,2986 ,3715 ,3341 ,3458 ,3438 ,1778 ,537 ,48 ,3 ,22972 ,22972 ,986 ,1268 ,3488 ,3497 ,3218 ,3628 ,3966 ,1965 ,795 ,155 ,6
서울특별시 강동구 둔촌제1동(1174069000),64 ,64 ,1 ,5 ,8 ,11 ,11 ,12 ,9 ,6 ,1 ,0 ,0 ,35 ,35 ,0 ,3 ,5 ,6 ,6 ,7 ,5 ,2 ,1 ,0 ,0 ,29 ,29 ,1 ,2 ,3 ,5 ,5 ,5 ,4 ,4 ,0 ,0 ,0
서울특별시 강동구 둔촌제2동(1174070000),24096 ,24096 ,1501 ,1923 ,3143 ,3544 ,3541 ,3913 ,3867 ,1854 ,692 ,115 ,3 ,11840 ,11840 ,772 ,1041 ,1563 ,1815 ,1747 ,1875 ,1804 ,909 ,285 ,29 ,0 ,12256 ,12256 ,729 ,882 ,1580 ,1729 ,1794 ,2038 ,2063 ,945 ,407 ,86 ,3
부산광역시  (2600000000),3311402 ,3311402 ,202417 ,265215 ,389186 ,394343 ,491842 ,540194 ,560239 ,312297 ,138519 ,16714 ,436 ,1615593 ,1615593 ,103853 ,136178 ,200278 ,202810 ,248210 ,263821 ,264049 ,140785 ,51895 ,3637 ,77 ,1695809 ,1695809 ,98564 ,129037 ,188908 ,191533 ,243632 ,276373 ,296190 ,171512 ,86624 ,13077 ,359
부산광역시 중구 (2611000000),39478 ,39478 ,947 ,1812 ,5679 ,4343 ,4656 ,6438 ,7838 ,5037 ,2386 ,330 ,12 ,19111 ,19111 ,520 ,880 ,2699 ,2298 ,2514 ,3359 ,3732 ,2173 ,854 ,81 ,1 ,20367 ,20367 ,427 ,932 ,2980 ,2045 ,2142 ,3079 ,4106 ,2864 ,1532 ,249 ,11
부산광역시 중구 중앙동(2611051000),3141 ,3141 ,38 ,60 ,930 ,725 ,352 ,368 ,357 ,213 ,81 ,17 ,0 ,1455 ,1455 ,19 ,28 ,346 ,334 ,187 ,210 ,191 ,103 ,34 ,3 ,0 ,1686 ,1686 ,19 ,32 ,584 ,391 ,165 ,158 ,166 ,110 ,47 ,14 ,0
부산광역시 중구 동광동(2611052000),2544 ,2544 ,62 ,94 ,236 ,237 ,270 ,423 ,573 ,414 ,206 ,27 ,2 ,1288 ,1288 ,30 ,37 ,132 ,134 ,157 ,233 ,285 ,198 ,76 ,6 ,0 ,1256 ,1256 ,32 ,57 ,104 ,103 ,113 ,190 ,288 ,216 ,130 ,21 ,2
부산광역시 중구 대청동(2611053000),5982 ,5982 ,148 ,306 ,863 ,602 ,750 ,971 ,1190 ,733 ,353 ,64 ,2 ,2812 ,2812 ,82 ,152 ,413 ,316 ,381 ,484 ,552 ,292 ,130 ,10 ,0 ,3170 ,3170 ,66 ,154 ,450 ,286 ,369 ,487 ,638 ,441 ,223 ,54 ,2
부산광역시 중구 보수동(2611054500),10430 ,10430 ,298 ,532 ,1564 ,1088 ,1216 ,1723 ,2046 ,1252 ,633 ,74 ,4 ,4980 ,4980 ,158 ,245 ,735 ,563 ,662 ,884 ,955 ,529 ,229 ,20 ,0 ,5450 ,5450 ,140 ,287 ,829 ,525 ,554 ,839 ,1091 ,723 ,404 ,54 ,4
부산광역시 중구 부평동(2611056000),4317 ,4317 ,75 ,178 ,492 ,410 ,503 ,702 ,1000 ,639 ,274 ,43 ,1 ,2048 ,2048 ,44 ,98 ,240 ,228 ,275 ,358 ,437 ,276 ,86 ,6 ,0 ,2269 ,2269 ,31 ,80 ,252 ,182 ,228 ,344 ,563 ,363 ,188 ,37 ,1
부산광역시 중구 광복동(2611057000),930 ,930 ,23 ,40 ,80 ,76 ,108 ,166 ,232 ,129 ,64 ,11 ,1 ,477 ,477 ,14 ,19 ,48 ,38 ,59 ,96 ,118 ,53 ,27 ,5 ,0 ,453 ,453 ,9 ,21 ,32 ,38 ,49 ,70 ,114 ,76 ,37 ,6 ,1
부산광역시 중구 남포동(2611058000),837 ,837 ,8 ,25 ,40 ,61 ,81 ,165 ,255 ,145 ,51 ,6 ,0 ,492 ,492 ,7 ,11 ,26 ,36 ,53 ,110 ,152 ,78 ,15 ,4 ,0 ,345 ,345 ,1 ,14 ,14 ,25 ,28 ,55 ,103 ,67 ,36 ,2 ,0
부산광역시 중구 영주제1동(2611059000),4514 ,4514 ,114 ,189 ,804 ,606 ,584 ,687 ,753 ,509 ,238 ,30 ,0 ,2286 ,2286 ,58 ,98 ,403 ,344 ,335 ,361 ,373 ,229 ,74 ,11 ,0 ,2228 ,2228 ,56 ,91 ,401 ,262 ,249 ,326 ,380 ,280 ,164 ,19 ,0
부산광역시 중구 영주제2동(2611060000),6783 ,6783 ,181 ,388 ,670 ,538 ,792 ,1233 ,1432 ,1003 ,486 ,58 ,2 ,3273 ,3273 ,108 ,192 ,356 ,305 ,405 ,623 ,669 ,415 ,183 ,16 ,1 ,3510 ,3510 ,73 ,196 ,314 ,233 ,387 ,610 ,763 ,588 ,303 ,42 ,1
부산광역시 서구 (2614000000),104738 ,104738 ,5109 ,7086 ,12383 ,10450 ,13866 ,16834 ,19423 ,12512 ,6261 ,793 ,21 ,50446 ,50446 ,2684 ,3623 ,5967 ,5364 ,7102 ,8568 ,9191 ,5481 ,2290 ,168 ,8 ,54292 ,54292 ,2425 ,3463 ,6416 ,5086 ,6764 ,8266 ,10232 ,7031 ,3971 ,625 ,13
부산광역시 서구 동대신제1동(2614051000),5474 ,5474 ,348 ,346 ,601 ,657 ,742 ,874 ,930 ,603 ,327 ,45 ,1 ,2669 ,2669 ,181 ,189 ,287 ,353 ,392 ,451 ,428 ,266 ,112 ,9 ,1 ,2805 ,2805 ,167 ,157 ,314 ,304 ,350 ,423 ,502 ,337 ,215 ,36 ,0
부산광역시 서구 동대신제2동(2614052000),6881 ,6881 ,210 ,423 ,678 ,508 ,843 ,1184 ,1415 ,990 ,564 ,66 ,0 ,3328 ,3328 ,110 ,206 ,348 ,283 ,446 ,592 ,659 ,445 ,223 ,16 ,0 ,3553 ,3553 ,100 ,217 ,330 ,225 ,397 ,592 ,756 ,545 ,341 ,50 ,0
부산광역시 서구 동대신제3동(2614053000),7521 ,7521 ,368 ,516 ,1158 ,788 ,979 ,1107 ,1281 ,830 ,430 ,59 ,5 ,3527 ,3527 ,202 ,247 ,522 ,418 ,484 ,548 ,583 ,338 ,170 ,14 ,1 ,3994 ,3994 ,166 ,269 ,636 ,370 ,495 ,559 ,698 ,492 ,260 ,45 ,4
부산광역시 서구 서대신제1동(2614054000),14918 ,14918 ,1210 ,1230 ,1720 ,1935 ,2400 ,2190 ,2052 ,1386 ,698 ,97 ,0 ,7067 ,7067 ,641 ,641 ,829 ,912 ,1171 ,1052 ,947 ,589 ,259 ,26 ,0 ,7851 ,7851 ,569 ,589 ,891 ,1023 ,1229 ,1138 ,1105 ,797 ,439 ,71 ,0
부산광역시 서구 서대신제3동(2614056000),7582 ,7582 ,440 ,774 ,817 ,733 ,1140 ,1270 ,1248 ,731 ,363 ,65 ,1 ,3450 ,3450 ,215 ,377 ,371 ,357 ,514 ,594 ,567 ,320 ,121 ,14 ,0 ,4132 ,4132 ,225 ,397 ,446 ,376 ,626 ,676 ,681 ,411 ,242 ,51 ,1
부산광역시 서구 서대신제4동(2614057000),7366 ,7366 ,518 ,754 ,759 ,718 ,1131 ,1197 ,1228 ,668 ,345 ,47 ,1 ,3546 ,3546 ,277 ,414 ,395 ,322 ,540 ,573 ,585 ,294 ,135 ,10 ,1 ,3820 ,3820 ,241 ,340 ,364 ,396 ,591 ,624 ,643 ,374 ,210 ,37 ,0
부산광역시 서구 부민동(2614059000),7384 ,7384 ,349 ,559 ,1476 ,839 ,950 ,1041 ,1143 ,646 ,332 ,47 ,2 ,3505 ,3505 ,185 ,277 ,659 ,427 ,469 ,527 ,534 ,301 ,118 ,8 ,0 ,3879 ,3879 ,164 ,282 ,817 ,412 ,481 ,514 ,609 ,345 ,214 ,39 ,2
부산광역시 서구 아미동(2614061500),6073 ,6073 ,75 ,218 ,655 ,419 ,630 ,999 ,1426 ,1015 ,558 ,72 ,6 ,3052 ,3052 ,38 ,121 ,336 ,244 ,360 ,583 ,716 ,448 ,189 ,13 ,4 ,3021 ,3021 ,37 ,97 ,319 ,175 ,270 ,416 ,710 ,567 ,369 ,59 ,2
부산광역시 서구 초장동(2614063000),4006 ,4006 ,85 ,144 ,355 ,284 ,473 ,664 ,910 ,661 ,393 ,37 ,0 ,2018 ,2018 ,41 ,69 ,196 ,167 ,268 ,388 ,449 ,308 ,124 ,8 ,0 ,1988 ,1988 ,44 ,75 ,159 ,117 ,205 ,276 ,461 ,353 ,269 ,29 ,0
부산광역시 서구 충무동(2614064000),9720 ,9720 ,402 ,487 ,1360 ,1037 ,1209 ,1606 ,1825 ,1199 ,534 ,58 ,3 ,4586 ,4586 ,211 ,234 ,578 ,520 ,624 ,834 ,856 ,508 ,204 ,16 ,1 ,5134 ,5134 ,191 ,253 ,782 ,517 ,585 ,772 ,969 ,691 ,330 ,42 ,2
부산광역시 서구 남부민제1동(2614065000),4653 ,4653 ,113 ,146 ,378 ,390 ,485 ,810 ,1118 ,765 ,403 ,45 ,0 ,2366 ,2366 ,50 ,78 ,197 ,225 ,287 ,456 ,562 ,347 ,154 ,10 ,0 ,2287 ,2287 ,63 ,68 ,181 ,165 ,198 ,354 ,556 ,418 ,249 ,35 ,0
부산광역시 서구 남부민제2동(2614066000),8411 ,8411 ,204 ,408 ,700 ,622 ,963 ,1441 ,1944 ,1418 ,644 ,65 ,2 ,4180 ,4180 ,111 ,219 ,387 ,342 ,530 ,796 ,942 ,619 ,227 ,7 ,0 ,4231 ,4231 ,93 ,189 ,313 ,280 ,433 ,645 ,1002 ,799 ,417 ,58 ,2
부산광역시 서구 암남동(2614068000),14749 ,14749 ,787 ,1081 ,1726 ,1520 ,1921 ,2451 ,2903 ,1600 ,670 ,90 ,0 ,7152 ,7152 ,422 ,551 ,862 ,794 ,1017 ,1174 ,1363 ,698 ,254 ,17 ,0 ,7597 ,7597 ,365 ,530 ,864 ,726 ,904 ,1277 ,1540 ,902 ,416 ,73 ,0
부산광역시 동구 (2617000000),85629 ,85629 ,3712 ,4577 ,9443 ,10181 ,11174 ,13757 ,15907 ,10726 ,5495 ,639 ,18 ,41781 ,41781 ,1920 ,2364 ,4643 ,5373 ,6029 ,7144 ,7562 ,4660 ,1934 ,146 ,6 ,43848 ,43848 ,1792 ,2213 ,4800 ,4808 ,5145 ,6613 ,8345 ,6066 ,3561 ,493 ,12
부산광역시 동구 초량제1동(2617051000),4897 ,4897 ,141 ,263 ,684 ,544 ,683 ,809 ,868 ,587 ,293 ,24 ,1 ,2470 ,2470 ,62 ,136 ,349 ,309 ,382 ,453 ,410 ,257 ,107 ,5 ,0 ,2427 ,2427 ,79 ,127 ,335 ,235 ,301 ,356 ,458 ,330 ,186 ,19 ,1
부산광역시 동구 초량제2동(2617052000),5400 ,5400 ,118 ,235 ,554 ,499 ,644 ,919 ,1145 ,842 ,385 ,58 ,1 ,2689 ,2689 ,69 ,123 ,264 ,294 ,370 ,508 ,541 ,369 ,136 ,14 ,1 ,2711 ,2711 ,49 ,112 ,290 ,205 ,274 ,411 ,604 ,473 ,249 ,44 ,0
부산광역시 동구 초량제3동(2617053000),12889 ,12889 ,1206 ,799 ,1813 ,2486 ,2096 ,1801 ,1526 ,764 ,338 ,54 ,6 ,6220 ,6220 ,628 ,417 ,777 ,1206 ,1067 ,892 ,766 ,342 ,108 ,14 ,3 ,6669 ,6669 ,578 ,382 ,1036 ,1280 ,1029 ,909 ,760 ,422 ,230 ,40 ,3
부산광역시 동구 초량제6동(2617055000),5545 ,5545 ,120 ,346 ,487 ,420 ,648 ,939 ,1111 ,896 ,508 ,69 ,1 ,2693 ,2693 ,63 ,182 ,270 ,236 ,337 ,511 ,514 ,382 ,185 ,13 ,0 ,2852 ,2852 ,57 ,164 ,217 ,184 ,311 ,428 ,597 ,514 ,323 ,56 ,1
부산광역시 동구 수정제1동(2617056000),3992 ,3992 ,159 ,287 ,443 ,358 ,554 ,635 ,707 ,546 ,270 ,33 ,0 ,1937 ,1937 ,90 ,141 ,244 ,198 ,279 ,342 ,296 ,231 ,110 ,6 ,0 ,2055 ,2055 ,69 ,146 ,199 ,160 ,275 ,293 ,411 ,315 ,160 ,27 ,0
부산광역시 동구 수정제2동(2617057000),9456 ,9456 ,369 ,512 ,957 ,1122 ,1135 ,1532 ,1867 ,1286 ,617 ,58 ,1 ,4503 ,4503 ,190 ,265 ,434 ,603 ,596 ,759 ,868 ,557 ,220 ,10 ,1 ,4953 ,4953 ,179 ,247 ,523 ,519 ,539 ,773 ,999 ,729 ,397 ,48 ,0
부산광역시 동구 수정제4동(2617059000),3643 ,3643 ,65 ,155 ,297 ,262 ,361 ,622 ,774 ,659 ,402 ,46 ,0 ,1794 ,1794 ,37 ,87 ,167 ,148 ,216 ,339 ,397 ,257 ,132 ,14 ,0 ,1849 ,1849 ,28 ,68 ,130 ,114 ,145 ,283 ,377 ,402 ,270 ,32 ,0
부산광역시 동구 수정제5동(2617060000),4974 ,4974 ,108 ,289 ,447 ,343 ,563 ,833 ,1048 ,852 ,433 ,57 ,1 ,2374 ,2374 ,59 ,152 ,242 ,190 ,297 ,434 ,471 ,370 ,150 ,9 ,0 ,2600 ,2600 ,49 ,137 ,205 ,153 ,266 ,399 ,577 ,482 ,283 ,48 ,1
부산광역시 동구 좌천동(2617064500),11564 ,11564 ,471 ,595 ,1277 ,1355 ,1473 ,1868 ,2171 ,1501 ,783 ,66 ,4 ,5614 ,5614 ,233 ,305 ,674 ,704 ,818 ,900 ,1037 ,644 ,284 ,14 ,1 ,5950 ,5950 ,238 ,290 ,603 ,651 ,655 ,968 ,1134 ,857 ,499 ,52 ,3
부산광역시 동구 범일제1동(2617065000),11286 ,11286 ,295 ,517 ,1122 ,1112 ,1316 ,1866 ,2488 ,1582 ,890 ,97 ,1 ,5539 ,5539 ,149 ,261 ,587 ,619 ,748 ,984 ,1164 ,699 ,301 ,27 ,0 ,5747 ,5747 ,146 ,256 ,535 ,493 ,568 ,882 ,1324 ,883 ,589 ,70 ,1
부산광역시 동구 범일제2동(2617066000),7775 ,7775 ,333 ,341 ,982 ,1126 ,1007 ,1345 ,1500 ,760 ,340 ,41 ,0 ,3885 ,3885 ,172 ,172 ,457 ,588 ,548 ,704 ,748 ,350 ,132 ,14 ,0 ,3890 ,3890 ,161 ,169 ,525 ,538 ,459 ,641 ,752 ,410 ,208 ,27 ,0
